,created_at,Methane,Ethanol,Humidity,Temperature,Date,Time,Hour,Mins,Secs,Year,Month,Day,E1,M1,E2,M2,E3,M3,M4,E4,M5,E5,Quality
21,2022-07-04T21:48:54+05:30,214,122,95,30,04-07-2022,21:48:54,21,48,54,2022,7,4,120.6,215.8,120.5676155,215.7918625,1.29614814,1.607482504,0.012196132,0.007649087,0.884346671,0.977847516,9.310970938
22,2022-07-04T21:49:12+05:30,215,122,95,30.2,04-07-2022,21:49:12,21,49,12,2022,7,4,122,216.4,121.9868831,216.3841244,0.809938269,1.554348738,0.012218676,0.007699245,0.882443588,0.974135972,9.282897801
23,2022-07-04T21:49:29+05:30,218,122,95,30.2,04-07-2022,21:49:29,21,49,29,2022,7,4,122.8,216.8,122.7922078,216.782598,0.809938269,1.501998668,0.012229948,0.007724324,0.881172894,0.972026056,9.26599475
24,2022-07-04T21:49:46+05:30,219,124,95,30.4,04-07-2022,21:49:46,21,49,46,2022,7,4,123.2,217,123.1921824,216.9870711,0.513809303,1.979898987,0.012331395,0.007787021,0.880433478,0.97092443,9.256789539
25,2022-07-04T21:50:03+05:30,218,124,95,30.6,04-07-2022,21:50:03,21,50,3,2022,7,4,124.2,218.8,124.1795289,218.7612206,1.4366628,3.423448554,0.012308851,0.007774482,0.874818561,0.968356,9.215872808
26,2022-07-04T21:50:20+05:30,215,124,95,30.2,04-07-2022,21:50:20,21,50,20,2022,7,4,124,218.4,123.9709575,218.3554467,1.813284313,3.4,0.012263764,0.007774482,0.876134586,0.968886612,9.22510599
27,2022-07-04T21:50:37+05:30,224,127,95,30.5,04-07-2022,21:50:37,21,50,37,2022,7,4,124,217.6,123.9709575,217.5483469,1.797776404,3.357379931,0.012218676,0.007749403,0.878714531,0.968911691,9.23813111
28,2022-07-04T21:50:54+05:30,216,121,95,30.7,04-07-2022,21:50:54,21,50,54,2022,7,4,123.6,216.8,123.5659183,216.7397834,1.795550055,3.343052497,0.012207404,0.007736863,0.881262969,0.969969736,9.256163527
29,2022-07-04T21:51:11+05:30,215,124,95,30.5,04-07-2022,21:51:11,21,51,11,2022,7,4,123.4,216.6,123.3660253,216.5357759,1.901578292,2.978590271,0.012083414,0.007649087,0.882024195,0.970576854,9.263005246
30,2022-07-04T21:51:28+05:30,214,122,95,30.7,04-07-2022,21:51:28,21,51,28,2022,7,4,122,214.4,121.983605,214.3951554,1.48593405,0.824621125,0.012049599,0.007624008,0.888904415,0.974215466,9.315599406
31,2022-07-04T21:51:45+05:30,214,123,95,30.5,04-07-2022,21:51:45,21,51,45,2022,7,4,121.6,213.8,121.571639,213.7973839,1.417039167,0.789936706,0.012004511,0.007611468,0.890838732,0.975282507,9.330606195
32,2022-07-04T21:52:02+05:30,213,120,95,30.5,04-07-2022,21:52:02,21,52,2,2022,7,4,121.4,213,121.3781412,212.9943395,1.4366628,0.871779789,0.011970696,0.007611468,0.893401009,0.975793543,9.345972758
33,2022-07-04T21:52:20+05:30,213,119,95,30.6,04-07-2022,21:52:20,21,52,20,2022,7,4,121.4,212.4,121.3781412,212.393216,1.604992212,1.37113092,0.011993239,0.007661626,0.895272982,0.975743385,9.355081833
34,2022-07-04T21:52:37+05:30,211,123,95,30.7,04-07-2022,21:52:37,21,52,37,2022,7,4,122.2,212.8,122.1373657,212.7843024,2.057182539,2.045482828,0.012027055,0.007749403,0.893991396,0.973630642,9.338110188
35,2022-07-04T21:52:54+05:30,211,122,95,30.6,04-07-2022,21:52:54,21,52,54,2022,7,4,123.6,213.4,123.5232931,213.3764144,2.48032256,2.603075105,0.011981967,0.007761942,0.89215618,0.970000015,9.310780975
36,2022-07-04T21:53:11+05:30,216,127,95,30.7,04-07-2022,21:53:11,21,53,11,2022,7,4,123.8,212.6,123.7373609,212.5613446,2.755358416,2.838309356,0.011970696,0.007749403,0.894714881,0.969474804,9.320948423
37,2022-07-04T21:53:28+05:30,216,127,95,30.7,04-07-2022,21:53:28,21,53,28,2022,7,4,123.6,212.4,123.5336328,212.3576027,2.74517759,2.721764134,0.011925608,0.007749403,0.895396785,0.969999126,9.326979556
38,2022-07-04T21:53:45+05:30,209,120,95,30.9,04-07-2022,21:53:45,21,53,45,2022,7,4,123.6,211.6,123.5336328,211.5348168,2.687749988,2.578371579,0.011835434,0.007686705,0.898046559,0.970061824,9.340541913
39,2022-07-04T21:54:02+05:30,210,122,95,30.7,04-07-2022,21:54:02,21,54,2,2022,7,4,122.6,210,122.5564901,209.9531784,2.276839915,2.084226475,0.011745259,0.007586389,0.903155091,0.972729857,9.37942474
40,2022-07-04T21:54:19+05:30,207,122,95,30.8,04-07-2022,21:54:19,21,54,19,2022,7,4,121,208.4,120.9866941,208.3950161,2.107130751,1.335664629,0.011733987,0.007636547,0.908147691,0.976796318,9.424720043
41,2022-07-04T21:54:36+05:30,208,122,95,30.9,04-07-2022,21:54:36,21,54,36,2022,7,4,121.8,208.2,121.778824,208.1954077,1.732050808,0.657267069,0.011700171,0.007636547,0.908811804,0.974728616,9.4177021
42,2022-07-04T21:54:53+05:30,208,119,95,30.5,04-07-2022,21:54:53,21,54,53,2022,7,4,121.8,207.6,121.778824,207.5988428,1.768615278,0.848528137,0.011722715,0.007624008,0.910676586,0.974741156,9.427088711
43,2022-07-04T21:55:28+05:30,208,124,95,30.7,04-07-2022,21:55:28,21,55,28,2022,7,4,121.6,208,121.5782326,207.9980769,1.711139971,0.726636085,0.011733987,0.007586389,0.909404693,0.975299023,9.423518579
44,2022-07-04T21:55:45+05:30,207,122,95,30.9,04-07-2022,21:55:45,21,55,45,2022,7,4,121,208.2,120.9704064,208.1973069,1.888915032,1.015874008,0.011722715,0.007586389,0.908786264,0.976867628,9.428269464
45,2022-07-04T21:56:02+05:30,209,121,95,30.7,04-07-2022,21:56:02,21,56,2,2022,7,4,121,208,120.9704064,207.9961538,1.722788437,1.015874008,0.0116889,0.00757385,0.909452814,0.976880168,9.431664907
46,2022-07-04T21:56:19+05:30,209,119,95,30.7,04-07-2022,21:56:19,21,56,19,2022,7,4,120.8,207.4,120.7788163,207.3891724,1.48593405,1.031503757,0.011643812,0.007598929,0.911401657,0.977363647,9.443826523
47,2022-07-04T21:56:36+05:30,207,119,95,30.9,04-07-2022,21:56:36,21,56,36,2022,7,4,121.2,206.6,121.1657612,206.5735588,1.675708805,1.134900877,0.011576181,0.007624008,0.914017575,0.976316562,9.451670683
48,2022-07-04T21:56:53+05:30,205,123,95,30.9,04-07-2022,21:56:53,21,56,53,2022,7,4,121.6,205.4,121.5616251,205.3736222,1.685229955,1.134900877,0.011531094,0.007649087,0.917848051,0.975257894,9.465529723
49,2022-07-04T21:57:10+05:30,203,124,95,31,04-07-2022,21:57:10,21,57,10,2022,7,4,122,204.6,121.9735232,204.5890788,1.574801575,0.987927123,0.011497278,0.007686705,0.920381146,0.974165862,9.472735042
50,2022-07-04T21:57:27+05:30,203,123,95,30.9,04-07-2022,21:57:27,21,57,27,2022,7,4,122.6,204,122.5914974,203.9960784,1.242577965,0.971596624,0.011497278,0.007661626,0.92226285,0.972609156,9.474360034
51,2022-07-04T21:57:44+05:30,205,121,95,31,04-07-2022,21:57:44,21,57,44,2022,7,4,122.2,204,122.1889086,203.9960784,1.162755348,1.054514106,0.011497278,0.007624008,0.92226285,0.973689098,9.479759741
52,2022-07-04T21:58:01+05:30,204,122,95,31.1,04-07-2022,21:58:01,21,58,1,2022,7,4,121.6,204,121.5947658,203.9960784,1.031503757,0.85322916,0.011497278,0.007649087,0.92226285,0.975214854,9.487388521
53,2022-07-04T21:58:19+05:30,205,121,95,32,04-07-2022,21:58:19,21,58,19,2022,7,4,122,204,121.9806444,203.9960784,1.544020725,0.809938269,0.011486006,0.007686705,0.922274122,0.974156614,9.48215368
54,2022-07-04T21:58:36+05:30,203,121,95,31,04-07-2022,21:58:36,21,58,36,2022,7,4,122.6,203.8,122.5785735,203.7972556,1.515255754,0.764198927,0.011486006,0.007674166,0.92290318,0.972613401,9.477582907
55,2022-07-04T21:58:53+05:30,203,125,95,31.1,04-07-2022,21:58:53,21,58,53,2022,7,4,122.4,203.8,122.3753409,203.7972556,2.406657433,0.933809402,0.011542366,0.007711784,0.922846821,0.973099461,9.479731412
56,2022-07-04T21:59:10+05:30,204,124,95,30.9,04-07-2022,21:59:10,21,59,10,2022,7,4,123,204.8,122.9771553,204.7666139,2.424871131,2.297825059,0.011564909,0.007849719,0.919718034,0.971400729,9.455593815
57,2022-07-04T21:59:27+05:30,204,121,95,31.2,04-07-2022,21:59:27,21,59,27,2022,7,4,125.2,205.2,125.0961594,205.1704304,4.039801975,2.313438999,0.011564909,0.007849719,0.918450185,0.965791633,9.421209088
58,2022-07-04T21:59:44+05:30,210,124,95,31.1,04-07-2022,21:59:44,21,59,44,2022,7,4,125.2,205.2,125.0961594,205.1704304,3.919183588,2.606146581,0.011609997,0.0078121,0.918405097,0.965829251,9.421171743
59,2022-07-04T22:00:01+05:30,205,132,95,31,04-07-2022,22:00:01,22,0,1,2022,7,4,124.6,206,124.4734793,205.9671568,4.58170274,2.95160973,0.011598725,0.007924955,0.915897873,0.967304292,9.416010827
60,2022-07-04T22:00:18+05:30,203,125,95,31.2,04-07-2022,22:00:18,22,0,18,2022,7,4,126.4,205.8,126.2720514,205.7624803,4.826593001,2.989314303,0.011542366,0.007924955,0.916592523,0.962630822,9.396116727
61,2022-07-04T22:00:35+05:30,208,121,95,31,04-07-2022,22:00:35,22,0,35,2022,7,4,126.4,204.8,126.2720514,204.7836929,4.8,2.082306414,0.011531094,0.0078121,0.919724911,0.962743677,9.412342942
62,2022-07-04T22:00:52+05:30,203,130,95,31.2,04-07-2022,22:00:52,22,0,52,2022,7,4,124.6,204.6,124.5287585,204.5833326,3.568753284,2.035681704,0.011542366,0.007799561,0.920345122,0.967357896,9.438515091
63,2022-07-04T22:01:09+05:30,205,124,95,31.1,04-07-2022,22:01:09,22,1,9,2022,7,4,124.4,204.8,124.3289839,204.7856688,3.517953951,1.607482504,0.011486006,0.00782464,0.919766882,0.967852005,9.438094433
64,2022-07-04T22:01:27+05:30,204,123,95,31.2,04-07-2022,22:01:27,22,1,27,2022,7,4,124.8,203.8,124.7458224,203.7972556,2.564371268,0.732120209,0.011486006,0.007749403,0.92290318,0.966866412,9.448847963
65,2022-07-04T22:01:44+05:30,204,124,95,31.1,04-07-2022,22:01:44,22,1,44,2022,7,4,123.6,203.8,123.5980551,203.7972556,0.880908622,0.236643191,0.011440919,0.007736863,0.922948268,0.969928,9.46438134
66,2022-07-04T22:02:01+05:30,203,123,95,31.3,04-07-2022,22:02:01,22,2,1,2022,7,4,123.4,203,123.3980583,202.9940593,0.880908622,0.57965507,0.011418375,0.007749403,0.925499512,0.970434937,9.479672247
67,2022-07-04T22:02:18+05:30,203,124,95,31.2,04-07-2022,22:02:18,22,2,18,2022,7,4,123.6,202.6,123.5980551,202.5948596,0.4,0.6,0.011395832,0.007736863,0.926782623,0.969928,9.483553117
68,2022-07-04T22:02:35+05:30,201,123,95,31.2,04-07-2022,22:02:35,22,2,35,2022,7,4,123.4,202.2,123.3980583,202.1972269,0.4,0.593295879,0.011407104,0.007749403,0.928029447,0.970434937,9.492321922
69,2022-07-04T22:02:52+05:30,202,124,95,31,04-07-2022,22:02:52,22,2,52,2022,7,4,123.6,202.4,123.5980551,202.3948686,0.572712843,1,0.01138456,0.007736863,0.927424796,0.969928,9.48676398
70,2022-07-04T22:03:09+05:30,202,123,95,31.1,04-07-2022,22:03:09,22,3,9,2022,7,4,123.4,202,123.3980583,201.9940886,0.54405882,1.080740487,0.011395832,0.007711784,0.928676584,0.970472556,9.495745698
71,2022-07-04T22:03:26+05:30,204,124,95,31.4,04-07-2022,22:03:26,22,3,26,2022,7,4,123,202.2,122.9901634,202.195272,0.880908622,0.942337519,0.01138456,0.007711784,0.928055074,0.97152177,9.49788422
72,2022-07-04T22:03:43+05:30,201,123,95,31.2,04-07-2022,22:03:43,22,3,43,2022,7,4,123,202,122.9901634,201.9940886,0.971596624,0.92520268,0.011373288,0.007686705,0.928699127,0.971546849,9.501229881
73,2022-07-04T22:04:00+05:30,202,121,95,31.2,04-07-2022,22:04:00,22,4,0,2022,7,4,122.6,201.8,122.5849563,201.7933051,1.37113092,0.942337519,0.011328201,0.007711784,0.929376365,0.972567493,9.509719294
74,2022-07-04T22:04:18+05:30,201,124,95,31.3,04-07-2022,22:04:18,22,4,18,2022,7,4,123,201,122.9708851,200.9980099,1.627267649,0.497995984,0.011305657,0.007724324,0.931915148,0.971534267,9.517247073
75,2022-07-04T22:04:35+05:30,201,121,95,31.3,04-07-2022,22:04:35,22,4,35,2022,7,4,123.2,200.6,123.1694986,200.5948083,1.629723903,0.57965507,0.01126057,0.007761942,0.933227114,0.970978969,9.521030416
76,2022-07-04T22:04:52+05:30,200,126,95,31.2,04-07-2022,22:04:52,22,4,52,2022,7,4,123.8,199.8,123.7791687,199.7931786,1.815488915,0.987927123,0.011283113,0.007787021,0.935730801,0.96938289,9.525568451
77,2022-07-04T22:05:09+05:30,199,124,95,31.2,04-07-2022,22:05:09,22,5,9,2022,7,4,124.2,200.2,124.1726657,200.185264,1.761817244,1.666133248,0.01126057,0.007924955,0.934503998,0.96821444,9.51359219
78,2022-07-04T22:05:26+05:30,198,124,95,31.2,04-07-2022,22:05:26,22,5,26,2022,7,4,126.4,199.8,126.3334313,199.7853133,2.596921254,1.715808847,0.011271841,0.007887337,0.935754478,0.962588726,9.491716022
79,2022-07-04T22:05:43+05:30,203,126,95,31.2,04-07-2022,22:05:43,22,5,43,2022,7,4,125.8,200,125.7185473,199.9840888,2.99599733,1.750428519,0.011271841,0.007975113,0.935125495,0.964078721,9.496021081
80,2022-07-04T22:06:00+05:30,199,132,95,31.3,04-07-2022,22:06:00,22,6,0,2022,7,4,127.2,200,127.095646,199.9840888,3.488266045,1.668532289,0.011283113,0.007962574,0.935114223,0.960484639,9.47799431
81,2022-07-04T22:06:17+05:30,201,123,95,31.2,04-07-2022,22:06:17,22,6,17,2022,7,4,127,200.2,126.8841796,200.1872981,3.547393409,1.472412986,0.011226754,0.007962574,0.934534605,0.961019011,9.477768081
82,2022-07-04T22:06:34+05:30,199,131,95,31.4,04-07-2022,22:06:34,22,6,34,2022,7,4,127,199.2,126.8841796,199.1952011,3.547393409,1.155854662,0.011238026,0.007887337,0.937665442,0.961094248,9.493798451
83,2022-07-04T22:06:51+05:30,199,123,95,31.3,04-07-2022,22:06:51,22,6,51,2022,7,4,125.8,199.4,125.7331302,199.3947915,2.824181297,1.080740487,0.011283113,0.007887337,0.936990086,0.964147559,9.505688225
84,2022-07-04T22:07:08+05:30,198,126,95,31.2,04-07-2022,22:07:08,22,7,8,2022,7,4,125.8,200.2,125.7331302,200.1697032,2.564371268,2.296083622,0.011294385,0.007899877,0.934494727,0.964135019,9.493148729
85,2022-07-04T22:07:26+05:30,200,126,95,31.3,04-07-2022,22:07:26,22,7,26,2022,7,4,126,200.4,125.916242,200.3712522,3.25207626,2.322068044,0.011294385,0.007899877,0.933861368,0.963637472,9.4874942
86,2022-07-04T22:07:43+05:30,205,123,95,31.5,04-07-2022,22:07:43,22,7,43,2022,7,4,126,200.4,125.916242,200.3712522,3.287552281,2.423220997,0.011316929,0.007899877,0.933838825,0.963637472,9.487381482
87,2022-07-04T22:08:00+05:30,200,132,95,31.3,04-07-2022,22:08:00,22,8,0,2022,7,4,126,200.8,125.916242,200.7776165,3.297271599,2.221711052,0.011305657,0.007899877,0.932578229,0.963637472,9.481078502
88,2022-07-04T22:08:17+05:30,199,123,95,31.4,04-07-2022,22:08:17,22,8,17,2022,7,4,126,200.6,125.916242,200.5752495,3.340658618,2.221711052,0.011249298,0.007937495,0.933269236,0.963599853,9.484345446
89,2022-07-04T22:08:34+05:30,200,126,95,31.3,04-07-2022,22:08:34,22,8,34,2022,7,4,126.6,199.6,126.5330661,199.5987964,3.106122985,0.857904424,0.011238026,0.00782464,0.936397942,0.962132417,9.492651796
90,2022-07-04T22:08:51+05:30,199,126,95,31.2,04-07-2022,22:08:51,22,8,51,2022,7,4,124.8,199.4,124.7826087,199.3987976,1.720465053,0.824621125,0.011249298,0.00782464,0.937017583,0.966743401,9.51880492
91,2022-07-04T22:09:08+05:30,200,126,95,31.4,04-07-2022,22:09:08,22,9,8,2022,7,4,124.8,199.6,124.7826087,199.5987964,1.166190379,0.489897949,0.011249298,0.0078121,0.93638667,0.966755941,9.515713053
92,2022-07-04T22:09:25+05:30,199,123,95,31.3,04-07-2022,22:09:25,22,9,25,2022,7,4,124.6,199.6,124.5851983,199.5987964,1.134900877,0.638748777,0.011305657,0.007774482,0.936330311,0.967309676,9.518199936
93,2022-07-04T22:09:42+05:30,200,123,95,31.3,04-07-2022,22:09:42,22,9,42,2022,7,4,124,200.6,123.9871741,200.5850149,1.971801207,1.394274005,0.011328201,0.007837179,0.93317493,0.968802855,9.509888925
94,2022-07-04T22:09:59+05:30,200,125,95,31.2,04-07-2022,22:09:59,22,9,59,2022,7,4,125,201,124.9255703,200.9841675,2.669831455,1.483239697,0.011339473,0.007950034,0.931903165,0.966172601,9.490378835
95,2022-07-04T22:10:16+05:30,204,123,95,31.2,04-07-2022,22:10:16,22,10,16,2022,7,4,126.8,201.2,126.6800692,201.1873609,3.589986072,1.501998668,0.011316929,0.007950034,0.931289758,0.961556369,9.464230634
96,2022-07-04T22:10:34+05:30,202,131,95,31.3,04-07-2022,22:10:34,22,10,34,2022,7,4,126.8,200.8,126.6800692,200.779338,3.946644144,1.64195006,0.011316929,0.007924955,0.932564242,0.961581448,9.470728449
97,2022-07-04T22:10:51+05:30,200,132,95,31.4,04-07-2022,22:10:51,22,10,51,2022,7,4,126.4,200.8,126.2639359,200.779338,4.140531367,1.668532289,0.011249298,0.007950034,0.932631873,0.962616283,9.476240776
98,2022-07-04T22:11:08+05:30,198,123,95,31.5,04-07-2022,22:11:08,22,11,8,2022,7,4,126.8,199.6,126.6800692,199.5888059,3.80210468,1.106345335,0.01120421,0.007887337,0.936447515,0.961619067,9.490332909
99,2022-07-04T22:11:25+05:30,200,123,95,31.2,04-07-2022,22:11:25,22,11,25,2022,7,4,125.8,198.8,125.7152313,198.7951807,3.34902971,0.971596624,0.011170395,0.007774482,0.938994935,0.96428366,9.516392974
100,2022-07-04T22:11:42+05:30,198,125,95,31.3,04-07-2022,22:11:42,22,11,42,2022,7,4,124,198.2,123.9871741,198.195177,2.396664349,0.903327183,0.011147851,0.00782464,0.940910229,0.968815394,9.548628117
101,2022-07-04T22:11:59+05:30,198,126,95,31.5,04-07-2022,22:11:59,22,11,59,2022,7,4,124.8,197.8,124.779495,197.7911237,1.912066944,0.657267069,0.011102764,0.007837179,0.942223539,0.966734905,9.544792224
102,2022-07-04T22:12:16+05:30,197,123,95,31.4,04-07-2022,22:12:16,22,12,16,2022,7,4,125,197,124.9839986,196.9959391,1.456021978,0.464758002,0.011091492,0.007837179,0.944750875,0.966209576,9.554802257
103,2022-07-04T22:12:33+05:30,196,127,95,31.4,04-07-2022,22:12:33,22,12,33,2022,7,4,125,196.8,124.9839986,196.7971582,1.388524397,0.464758002,0.01108022,0.007799561,0.945391139,0.966247194,9.558191669
104,2022-07-04T22:12:50+05:30,196,124,95,31.4,04-07-2022,22:12:50,22,12,50,2022,7,4,124.4,196.6,124.3821488,196.598778,1.356465997,0.45607017,0.011091492,0.00782464,0.946008227,0.967782959,9.568955933
105,2022-07-04T22:13:07+05:30,197,125,95,31.5,04-07-2022,22:13:07,22,13,7,2022,7,4,124.8,196.8,124.785951,196.7971582,1.023718711,0.489897949,0.011102764,0.007774482,0.945368596,0.966789218,9.56078907
106,2022-07-04T22:13:24+05:30,197,123,95,31.3,04-07-2022,22:13:24,22,13,24,2022,7,4,124,197,123.9935483,196.9979695,1.183215957,0.489897949,0.011136579,0.00782464,0.944702585,0.968807116,9.567548507
107,2022-07-04T22:13:42+05:30,198,125,95,31.5,04-07-2022,22:13:42,22,13,42,2022,7,4,124.8,197.6,124.7733411,197.5967721,1.2,0.419523539,0.011147851,0.007862258,0.942800458,0.966717818,9.547591381
108,2022-07-04T22:13:59+05:30,197,123,95,31.5,04-07-2022,22:13:59,22,13,59,2022,7,4,125.4,197.8,125.3599001,197.7971725,1.196662024,0.675277721,0.01120421,0.007987653,0.942112552,0.965051438,9.53581995
109,2022-07-04T22:14:16+05:30,199,128,95,31.4,04-07-2022,22:14:16,22,14,16,2022,7,4,127.4,198.8,127.3110835,198.78524,2.259203399,1.193314711,0.011226754,0.008025271,0.938954255,0.959882412,9.494183338
110,2022-07-04T22:14:33+05:30,198,128,95,31.5,04-07-2022,22:14:33,22,14,33,2022,7,4,128,199.2,127.9218034,199.1851903,2.25743217,1.183215957,0.01126057,0.00806289,0.937658689,0.95827243,9.479655595
111,2022-07-04T22:14:50+05:30,202,133,95,31.5,04-07-2022,22:14:50,22,14,50,2022,7,4,128.6,199.8,128.558483,199.7912124,2.178072542,1.127829774,0.01126057,0.008025271,0.935756446,0.956703972,9.462302086
112,2022-07-04T22:15:07+05:30,200,128,95,31.4,04-07-2022,22:15:07,22,15,7,2022,7,4,128,199.8,127.9416834,199.7912124,2.339230643,1.155854662,0.011271841,0.008025271,0.935745174,0.958284231,9.470147022
113,2022-07-04T22:15:24+05:30,200,126,95,31.6,04-07-2022,22:15:24,22,15,24,2022,7,4,128,200,127.9416834,199.9940297,2.381596103,1.058300524,0.011249298,0.007962574,0.935132359,0.958346928,9.467396435
114,2022-07-04T22:15:41+05:30,199,125,95,31.3,04-07-2022,22:15:41,22,15,41,2022,7,4,127,199.6,126.9873265,199.5987964,1.444991349,0.473286383,0.011249298,0.007962574,0.93638667,0.960885054,9.48635862
115,2022-07-04T22:15:58+05:30,199,128,95,31.4,04-07-2022,22:15:58,22,15,58,2022,7,4,127,199.6,126.9873265,199.5987964,1.541427909,0.64498062,0.011238026,0.007950034,0.936397942,0.960897594,9.486477677
116,2022-07-04T22:16:15+05:30,200,128,95,31.4,04-07-2022,22:16:15,22,16,15,2022,7,4,126.8,199.4,126.7828843,199.3987976,1.491308151,0.669328021,0.011215482,0.007950034,0.937051399,0.961422843,9.492371208
117,2022-07-04T22:16:33+05:30,200,128,95,31.5,04-07-2022,22:16:33,22,16,33,2022,7,4,126.8,199,126.7828843,198.9939393,1.308434179,0.758946638,0.011192939,0.007950034,0.938343435,0.961422843,9.498831389
118,2022-07-04T22:16:50+05:30,199,125,95,31.6,04-07-2022,22:16:50,22,16,50,2022,7,4,126.8,198.6,126.7828843,198.5907217,1.632176461,0.758946638,0.011159123,0.007912416,0.939644155,0.961460462,9.505523083
119,2022-07-04T22:17:07+05:30,197,125,95,31.4,04-07-2022,22:17:07,22,17,7,2022,7,4,126.2,198,126.1829653,197.9919496,1.828660712,0.794984277,0.011136579,0.007874798,0.941557506,0.963056416,9.523069614
120,2022-07-04T22:17:24+05:30,197,128,95,31.5,04-07-2022,22:17:24,22,17,24,2022,7,4,125.6,197.6,125.588697,197.5967721,2.150348809,0.663324958,0.011147851,0.007975113,0.942800458,0.964507098,9.53653778
